standardDur,testDurS,deltaDurS,logDeltaDur,logDeltaDurMs,unbiasedVisualStandardDur,unbiasedVisualTestDur,audNoise,conflictDur,chose_test,chose_standard,responses
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,0.1,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,0.1,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.42,0.15727000000000002,1.2,-0.08,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,1,0,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
0.5,0.15727000000000002,-0.34273,-1.1566440249195575,-1.156644024919557,0.67,0.15727000000000002,1.2,0.17,0,1,1
